MASTER_SERIES_ID,TITLE,SEAMLESS_CODE,SEAMLESS_FLAG,SERIES_TYPE,CP_CD,MCP_CD,SERS_ENDBRD_YN,VIRTUAL_DVD_FLAG,RATING,ADULT_CATEGORY_ONLY,GENRE_MAIN,SUB_GENRE,GENRE_DISPLAY,ORIGIN_TITLE,ORIGIN_TITLE_LANG,DIRECTOR,WRITER_DISPLAY,ACTORS_DISPLAY,SEASON_NO,SUBTITLE_DUBBED,SUBTITLE_DUBBED_LANG,BROAD_CHANNEL,BROAD_DAY,APPLIED_SCREEN,COUNTRY_OF_ORIGIN,YEAR,MULTI_CAPTION_FLAG,MULTI_CAPTION_INFO,MULTI_AUDIO_FLAG,MULTI_AUDIO_INFO,DESCRIPTION,NOTICE_DESCRIPTION
90000000003808,기적의 습관,1,Y,01,00442,00442,N,N,3,N,060000,,1103,,,김세원,,"손범수,김환,안현모",1,,,TV조선,화,"TV,PHONE,PAD,PC",KOR,2019,N,,N,,당신의 수명을 바꾸는 작은 습관 하나! 각 분야 닥터들이 당신에게 기적의 습관을 선사한다.,
90000000003643,신상출시 편스토랑,0,N,01,00033,00033,N,N,4,N,050100,050900,1102,,,"황성훈,최승범",,"이경규,이영자,정혜영,김나영,정일우,진세연",1,,,KBS2,금,"TV,PHONE,PAD",KOR,2019,N,,N,,연예계 소문난 맛.잘.알 6인의 스타들이 혼자 먹기에 아까운 필살의 메뉴를 공개! 전국의 편의점에서 출시되는 편의점 신상 서바이벌 프로그램,
90000000003796,개는 훌륭하다,0,N,01,00033,00033,N,N,4,N,050100,,1102,,,이태헌,,"강형욱,이경규,이유비",1,,,KBS2,월,"TV,PHONE,PAD",KOR,2019,N,,N,,성숙한 반려동물 문화를 조성하기 위해 반려견과 사람이 행복하게 어우러져 사는 법을 함께 고민해보는 프로그램,
90000000003170,더 라이브,0,N,01,00033,00033,N,N,1,N,060000,,1103,,,"이내규,진정희,김범수,최정빈","김현경,최하나,강한별","한상헌,최욱",1,,,KBS1,"월,화,수,목","TV,PHONE,PAD",KOR,2019,N,,N,,KBS가 하루의 소식들을 쉽고 재미있게 시청자들과 실시간 소통하며 생생하게 이야기하는 새로운 형태의 시사 토크쇼,
90000000004030,욜로리아의 날씬해질 식탁,1,Y,01,52401,52401,N,N,4,N,050100,070100,1102,,,,,욜로리아,1,,,기타,월,"TV,PHONE,PAD,PC",KOR,2019,N,,N,,"안녕하세요. 간단한요리, TV 레시피, 집밥 유튜브 욜로리아 입니다.",
90000000004147,기적의 습관(통큰),0,N,01,00442,00442,N,N,3,N,060000,,1103,,,김세원,,"손범수,김환,안현모",1,,,TV조선,화,"TV,PHONE,PAD,PC",KOR,2019,N,,N,,당신의 수명을 바꾸는 작은 습관 하나! 각 분야 닥터들이 당신에게 기적의 습관을 선사한다.,
90000000004270,꼬불하개파마 : 탐구생활,1,Y,01,52401,52401,N,N,1,N,050100,070100,1102,,,,,파마,1,,,기타,월,"TV,PHONE,PAD,PC",KOR,2019,N,,N,,파마강아지 탐구생활.,
90000000004839,인간극장 (20방영),0,N,01,00033,00033,Y,N,1,N,060000,030400,1103,,,최재복,,,1,,,KBS1,"월,화,수,목,금","TV,PHONE,PAD",KOR,2020,N,,N,,드라마 같은 삶의 무대에 당신을 초대합니다. 보통 사람들의 특별한 이야기. 특별한 사람들의 평범한 이야기를 비롯한 치열한 삶의 바다에서 건져 올,
90000000005048,free지아,1,Y,01,52401,52401,N,N,4,N,050100,,1102,,,,,Free 지아,1,,,기타,목,"TV,PHONE,PAD,PC",KOR,2020,N,,N,,모델이자 무용과 학생인 지아의 일상 그리고 평범하지 않은 뷰티 스토리,
90000000005584,디마 마스터클래스,1,Y,01,53721,53721,N,N,1,N,060600,,9001,,,백승현,,한화성,1,,,기타,,"TV,PHONE,PAD,PC",KOR,,N,,N,,예술 분야의 유명인사를 초빙하여 예술인을 꿈꾸는 대학생들에게 자신의 직업관과 인생에 대해 생생하게 들려주는 교육용 토크 프로그램,
90000000005735,놀라운 토요일 추석 스페셜,1,Y,01,00344,00344,Y,N,4,N,050100,050900,1102,,,"이태경,진보미",,"신동엽,혜리,박나래,김동현,문세윤,피오,넉살,붐,김미경",1,,,tvN,토,"TV,PHONE,PAD,PC",KOR,2019,N,,N,,’도레미 마켓’ 전국 시장 속 핫한 음식을 걸고 노래 가사 받아쓰기 게임을 하는 세대 초월 음악 예능,
90000000004864,두만두 식사일기,1,Y,01,52401,52401,N,N,4,N,050100,,1102,,,,,두만두,1,,,기타,월,"TV,PHONE,PAD,PC",KOR,2020,N,,N,,브이로그와 푸드레시피가 만난 두만두의 식사일기.,
90000000006448,반짝이는 프리채널 (상),1,Y,01,00313,00313,Y,N,1,N,040700,,1403,,,,,,1,,,,,"TV,PHONE,PAD,PC",KOR,,N,,N,,"[해당 시리즈는 업데이트 완료되었습니다.]
언제 어디서든 누구나 쉽게 볼 수 있는 전 세계에서 가장 인기 있는 방송 시스템인 '프리☆채널' 노래, 춤, ",
90000000006343,최고다! 호기심딱지 5,1,Y,01,00003,00003,N,N,1,N,031600,,1309,,,,,,1,,,EBS,"월,화,수,목,금","TV,PHONE,PAD,PC",KOR,2020,N,,N,,"[업데이트: 매주 금, 토요일] ★EBS 키즈 월정액 신규 가입 시 1개월 무료!★ 3~5세 아이들이 궁금해 할만한 몸에 대한 호기심, 안전 관련 궁금증을 동화와",
90000000007727,신박한 정리,1,Y,01,00344,00344,N,N,3,N,050100,,1102,,,,,"신애라,박나래,윤균상",1,,,tvN,월,"TV,PHONE,PAD,PC",KOR,2020,N,,N,,나만의 공간인 '집'의 물건을 정리하고 공간에 행복을 더하는 노하우를 함께 나누는 프로그램,
90000000007483,내 사랑 투유 (통큰),0,N,01,00442,00442,N,N,4,N,060000,,1103,,,,,"홍서범,조갑경",1,,,TV조선,화,"TV,PHONE,PAD,PC",KOR,,N,,N,,"키워드 속에 담긴 스타의 일과 사랑, 음악 그리고 건강 이야기! 인생 희로애락을 노래하는 본격 인생 토크쇼.",
90000000007317,포비든 앨리,1,Y,01,52082,00239,Y,N,1,N,080800,,1703,,,,,,1,,,,,"TV,PHONE,PAD,PC",KOR,,N,,N,,"신이 무심코 지나쳤던 골목, 그 속에 숨겨진 문화, 건축 그리고 삶의 이야기!",
90000000008151,부부의 발견 배우자,1,Y,01,00461,00461,N,N,4,N,060000,,1103,,,,,"주영훈,이윤미",1,,,JTBC,화,"TV,PHONE,PAD,PC",KOR,,N,,N,,대한민국 연예인 부부의 민낯과 현주소! 배우자와 백년해로하기 위해 건강 배.우.자! 프로젝트. 당신의 배우자에 대해 얼마나 알고 계십니까?,
90000000006707,피싱클럽,0,N,01,52922,52922,N,N,4,N,090100,,1805,,,,,,1,,,,,"TV,PHONE,PAD,PC",KOR,,N,,N,,최고의 낚시꾼이 되기 위한 낚시 BJ들의 알짜팁,
90000000007192,내사랑투유,1,Y,01,00442,00442,N,N,4,N,060000,,1103,,,,,"홍서범,조갑경",1,,,TV조선,화,"TV,PHONE,PAD,PC",KOR,,N,,N,,"키워드 속에 담긴 스타의 일과 사랑, 음악 그리고 건강 이야기! 인생 희로애락을 노래하는 본격 인생 토크쇼.",
90000000007520,스타다큐 마이웨이,1,Y,01,00442,00442,N,N,4,N,060000,,1103,,,"서혜승,정영화",,,1,,,TV조선,월,"TV,PHONE,PAD,PC",KOR,2020,N,,N,,각 분야에서 최고라 인정받는 사람들. 다른 사람들에게 귀감이 되는 멘토들. 그리고 자신만의 가치를 지키며 살아가는 독특한 인생까지! 대한민국을 ,
90000000006504,고양이를 부탁해 시즌 2,1,Y,01,00003,00003,N,N,1,N,060700,,1103,,,,,,1,,,EBS,금,"TV,PHONE,PAD,PC",KOR,2020,N,,N,,"[본 시리즈는 매주 화요일 업데이트 됩니다.]
반려묘의 다양한 문제 행동과 지금껏 알지 못했던 반려묘의 속마음에 대해 알아보고, 행복한 반려 가정이",
90000000007567,미래수업,1,Y,01,00344,00344,N,N,1,N,060000,,1103,,,,,"안현모,박종화,이현숙,김누리",1,,,tvN,목,"TV,PHONE,PAD,PC",KOR,2020,N,,N,,"코로나 이후의 세상에 대해 우리 시대 석학의 지혜를 듣고, 새로운 삶의 방식을 모색해보는 강연 프로그램.",
90000000007835,친절한 진료실,1,Y,01,00461,00461,N,N,4,N,060000,,1103,,,,,,1,,,JTBC,,"TV,PHONE,PAD,PC",KOR,,N,,N,,전문성은 기본! 환자 눈높이용 말빨과 친절한 유머까지! 친절한 진료실과 함께 건강해 지는 순간!,
90000000007825,스타다큐 마이웨이 (통큰),0,N,01,00442,00442,N,N,4,N,060000,,1103,,,"서혜승,정영화",,,1,,,TV조선,월,"TV,PHONE,PAD,PC",KOR,2020,N,,N,,각 분야에서 최고라 인정받는 사람들. 다른 사람들에게 귀감이 되는 멘토들. 그리고 자신만의 가치를 지키며 살아가는 독특한 인생까지! 대한민국을 ,
90000000008124,안싸우면 다행이야,0,N,01,00034,00034,N,N,4,N,050100,,1102,,,"김명진,현정완",,"안정환,이영표,붐",1,,,MBC,월,"TV,PHONE,PAD",KOR,2020,N,,N,,"20년 찐 우정 안정환, 이영표가 무인도의 자연인과 살아보는 극한 생존기!",
90000000008189,당신의 일상을 밝히는가,1,Y,01,00524,00524,Y,N,4,N,050100,,1102,,,"이은경,오미라,이주혜",,"박은혜,한영",1,,,기타,"화,수,목","TV,PHONE,PAD,PC",KOR,2020,N,,N,,트렌드세터라면 바로 여기! ‘좀 아는 언니’들이 챙겨보는 라이프 매거진 당신의 일상을 밝히는 가!,
90000000009708,주술회전,1,Y,01,00274,00274,Y,N,4,N,040100,,1401,,,,,,1,,,,,"TV,PHONE,PAD,PC",KOR,,N,,N,,"[해당 시리즈는 매주 화요일에 업데이트 됩니다.]
소년은 싸운다. '올바른 죽음'을 위해 쓰라린 고통, 후회, 치욕 인간으로부터 흘러나온 부정적인 감정",
90000000009719,킹스레이드 ~의지를 잇는 자들~,1,Y,01,50427,50427,Y,N,5,N,040100,,1401,,,,,,1,,,,,"TV,PHONE,PAD,PC",KOR,,N,,N,,"[해당 시리즈는 매주 화요일에 업데이트 됩니다.]
운명이 이끄는 싸움의 여정으로 카일 왕이 마왕 앙그문드를 쓰러뜨린 지 100년. 수습 기사 카셀은 평",
90000000008622,부부의 발견 배우자 (통큰),0,N,01,00461,00461,N,N,4,N,060000,,1103,,,,,"주영훈,이윤미",1,,,JTBC,화,"TV,PHONE,PAD,PC",KOR,,N,,N,,대한민국 연예인 부부의 민낯과 현주소! 배우자와 백년해로하기 위해 건강 배.우.자! 프로젝트. 당신의 배우자에 대해 얼마나 알고 계십니까?,
90000000010108,오소마츠 6쌍둥이 3기 (자막),1,Y,01,00313,00313,N,N,5,N,040700,,1403,,,,,,1,,,,,"TV,PHONE,PAD,PC",KOR,,N,,N,,"[해당 시리즈는 매주 화요일에 업데이트 됩니다.]
마츠노 가에는 똑같이 생긴 6쌍둥이가 살고 있다. 장남부터 순서대로 오소마츠, 카라마츠, 쵸로마츠, ",
90000000010232,작은 소년들(영어),0,N,01,50356,50356,N,N,1,N,041600,,1301,,,,,,1,,,,,"TV,PHONE,PAD,PC",KOR,,N,,N,,"리틀 맨은 '작은 아씨들'의 후속작으로, 마치가의 둘째 딸인 조와 남편 바우어 교수가 시작한 작은 학교를 배경으로 펼쳐지는 이야기입니다. 각기 다른",
90000000010245,[소장용] 골드버그 패밀리 시즌 8,1,Y,01,00043,00043,N,Y,3,N,030500,030400,1201,The Goldbergs Season 8,2,에릭 딘 세톤,,"션 지암브론,웬디 맥렌던 커비",8,1,1,기타,목,"TV,PHONE,PAD,PC",USA,2020,N,,N,,"[본 시리즈는 매주 화요일에 업데이트 될 예정입니다.]
고함과 사랑으로 가득한 골드버그 가문의 이야기.",
90000000008316,애로부부,1,Y,01,52341,52341,N,N,4,N,050100,,1102,,,"유창섭,정은하,김정우,권창범",,"최화정,홍진경,이상아,이용진,양재진",1,,,기타,월,"TV,PHONE,PAD,PC",KOR,2020,N,,N,,‘에로’는 가고 ‘애로’만 남은 부부들을 위한 화끈한 설전! 한때 뜨거웠던 에로의 기억만으로 버티기엔 너무나 애로가 많은 부부들을 위해 언니들,
90000000008317,애로부부 [무삭제판],1,Y,01,52341,52341,N,N,5,N,050100,,1102,,,"유창섭,정은하,김정우,권창범",,"최화정,홍진경,이상아,이용진,양재진",1,,,기타,월,"TV,PHONE,PAD,PC",KOR,2020,N,,N,,‘에로’는 가고 ‘애로’만 남은 부부들을 위한 화끈한 설전! 한때 뜨거웠던 에로의 기억만으로 버티기엔 너무나 애로가 많은 부부들을 위해 언니들,
90000000010249,반짝이는 프리채널 (하),1,Y,01,00313,00313,N,N,1,N,040700,,1403,,,,,,1,,,,,"TV,PHONE,PAD,PC",KOR,,N,,N,,"[해당 시리즈는 매주 수요일에 업데이트 됩니다.]
언제 어디서든 누구나 쉽게 볼 수 있는 전 세계에서 가장 인기 있는 방송 시스템인 '프리☆채널' 노래",
90000000010071,불새 2020,0,N,01,00002,00002,N,N,4,N,030500,,1101,,,이현직,이유진,"홍수아,이재우,서하준,박영린,성현아,강성진",1,,,SBS,"월,화,수,목,금","TV,PHONE,PAD",KOR,,N,,N,,사랑만으로 결혼했다가 이혼한 부잣집 여자와 가난한 남자가 경제적 상황 역전 후 다시 만나게 되면서 일어나는 일을 그린 드라마,
90000000009865,밥은 먹고 다니냐?-강호동의 밥심,1,Y,01,00524,00524,N,N,4,N,050100,,1102,,,배성현,,"강호동,김신영,남창희",1,,,기타,월,"TV,PHONE,PAD,PC",KOR,,N,,N,,강호동 X 둘째이모 김다비의 기름기 쫙 뺀 순도 100% 솔직·담백 살코기 토크가 온다! ‘밥심’ 밸런스를 제대로 맞춰줄 신개념 밥심 충전 토크쇼! 오직 ,
90000000009534,인생극장 브라보머니,1,Y,01,00442,00442,N,N,4,N,060000,,1103,,,,,"최재원,안연홍",1,,,TV조선,목,"TV,PHONE,PAD,PC",KOR,2020,N,,N,,전문가들이 꼭꼭 숨겨둔 가성비 높은 보장준비와 돈 버는 재테크 노하우까지! 어디서도 들을 수 없었던 보험에 관한 천기누설!,
90000000009265,용시쿠의 리얼 집사인생,1,Y,01,52401,52401,N,N,4,N,050100,,1102,,,,,,1,,,기타,월,"TV,PHONE,PAD,PC",KOR,,N,,N,,"귀여운 고슴도치 루비, 루시와 페럿 제삐, 제오! 용시쿠의 리얼한 집사인생 기록기. 함께 봐요!",
90000000011580,밥이 되어라,0,N,01,00034,00034,N,N,4,N,030500,,1101,,,백호민,하청옥,"정우연,재희,권혁,강다현,조한준",1,,,MBC,"월,화,수,목,금","TV,PHONE,PAD",KOR,,N,,N,,정통 궁중요리 대가의 비법 손맛을 타고난 '영신'과 그녀를 둘러싼 주변 사람들의 갈등과 성장을 그린 드라마,
90000000012862,가시리잇고,1,Y,01,52341,52341,Y,N,4,N,030500,,1101,,,,,"찬희,박정연,이승협,지안,이정서,이동용,이정연,신윤정",1,,,기타,월,"TV,PHONE,PAD,PC",KOR,,N,,N,,"우륵, 왕산악과 함께 3대 음악 천재로 알려진, 과거에서 온 27세 천재 뮤지션 '박연'과 22세 버스킹 소녀 '민유정', 과거의 악사이자 현재의 인기 아이돌 2",
90000000011464,20-21 NBA 컨퍼런스,0,N,01,00270,00270,N,N,1,N,090500,,1803,,,,,,1,,,,,"TV,PHONE,PAD,PC",KOR,,N,,N,,2020-2021 NBA 컨퍼런스,
90000000012402,미스 몬테크리스토,0,N,01,00033,00033,N,N,4,N,030500,,1101,,,박기호,정혜원,"이소연,최여진,경성환,이상보",1,,,KBS2,"월,화,수,목,금","TV,PHONE,PAD",KOR,,N,,N,,믿었던 친구들에게 죽음까지 내몰렸던 한 여인이 복수를 다짐하고 돌아와 송두리째 빼앗긴 인생을 되찾는 드라마,
90000000012541,수미산장,0,N,01,00033,00033,N,N,4,N,050100,,1102,,,"박현진,김원정","박혜영,오정,김민정,류원주,최민지,이","김수미,박명수,전진,하니,정은지",1,,,KBS2,목,"TV,PHONE,PAD",KOR,,N,,N,,"타인의 시선, 숨 막히는 스케줄을 벗어나 누구보다 나를 잘 아는 찐 팬과 함께 단 하루 휴식을 취할 수 있다면? 어렸을 적 동화책에서 본 깊은 산 속 '수",
90000000011757,괴물사변,1,Y,01,50005,50005,N,N,4,N,041000,,1402,,,,,,1,,,,화,"TV,PHONE,PAD,PC",KOR,,N,,N,,"[해당 시리즈는 매주 화요일에 업데이트 됩니다.]
예로부터 이 세상의 그림자에 숨어들어 사람들의 눈에 띄지 않으면서, 사람들과 관계되어 살아가는 ",
90000000011758,2.43 세인고교 남자 배구부 (자막),1,Y,01,00313,00313,N,N,4,N,041500,,1404,,,,,,1,,,,화,"TV,PHONE,PAD,PC",KOR,,N,,N,,"[해당 시리즈는 매주 화요일에 업데이트 됩니다.]
전국 대회 우승을 목표로 고군분투하는 고교 배구단을 그린 애니메이션
(1화를 무료로 시청하실 수 ",
90000000012555,먹방 버킷리스트,1,Y,01,52922,52922,N,N,4,N,090100,,1805,,,,,,1,,,,,"TV,PHONE,PAD,PC",KOR,,N,,N,,"먹방의 원조, 먹방의 대가, 아프리카TV 먹방 BJ들의 리얼 먹방쇼",
90000000012403,달이 뜨는 강,0,N,01,00033,00033,N,N,4,N,030500,,1101,,,윤상호,한지훈,"김소현,지수,이지훈,최유화,강하늘",1,,,KBS2,"월,화","TV,PHONE,PAD",KOR,,N,,N,,고구려가 삶의 전부였던 공주 '평강' 사랑을 역사로 만든 장군 '온달' 운명에 굴하지 않은 그들의 순애보!,
90000000010919,진격의 거인 The Final Season,1,Y,01,00274,00274,N,N,5,N,040300,,1402,,,,,,1,,,,,"TV,PHONE,PAD,PC",KOR,,N,,N,,"[해당 시리즈는 매주 수요일에 업데이트 됩니다.]
그 거인은 언제 어떤 시대에도 자유를 갈망하며 나아갔다. 자유를 위해 싸웠다. 그 이름은 '진격의 거",
90000000012701,맹처식신 (상),0,N,01,50281,00239,N,N,4,N,031100,,1205,,,조금도,,"종단니,서지현,조로사",1,,,기타,"화,수,목,금,토","TV,PHONE,PAD,PC",CHN,2018,N,,N,,"[매주 수-일 업데이트 예정입니다.]
비정규직 셰프로 일하던 예자야오는 신비한 힘을 지닌 반지를 끼고 고대로 타임 슬립하게 된다. 어리둥절한 상황에",
90000000012641,독립만세,1,Y,01,00461,00461,N,N,4,N,050100,,1102,,,,,"붐,김희철,송은이,악동뮤지션,재재,김민석",1,,,JTBC,월,"TV,PHONE,PAD,PC",KOR,,N,,N,,한 번도 혼자 살아보지 않았던 연예인이 생애 최초로 독립에 도전하는 새로운 형태의 관찰 예능 프로그램,
90000000012686,종결혼개시연애 (하),0,N,01,52261,52261,Y,N,4,N,030600,030500,1206,,4,쉬츠,,"저우위퉁,궁쥔,진쩌,우만스",1,1,1,기타,"월,금","TV,PHONE,PAD,PC",CHN,2020,N,,N,,"[본 시리즈는 매주 화~토요일에 업데이트 될 예정입니다.]
남자 친구도 없이 일에만 매달려 사는 서른살 루팡닝. 루밍 그룹 대표로서 능력을 인정받고 ",
90000000012440,썰바이벌,1,Y,01,53262,00239,N,N,4,N,050100,,1102,,,백일두,,"박나래,김지민,황보라",1,,,기타,목,"TV,PHONE,PAD,PC",KOR,2021,N,,N,,"[매주 수요일 업데이트 예정입니다.]
썰 VS 썰, 썰바이벌! 당신의 썰이 밸런스 게임이 됩니다! 어느 것도 고르고 싶지 않은 마라 맛 썰 선택지를 두고 즉",
90000000012400,WayVision 2 : 동계 스포츠 채널 (웨이비전 2),0,N,01,53861,53861,N,N,3,N,150000,,2101,,,,,,1,,,,,"TV,PHONE,PAD,PC",KOR,,N,,N,,하얀 설원 위 뜨거운 승부! <WayVision2> 열정 MAX!! 추위를 잊은 일곱 멤버들의 예측불허 동계스포츠! WayV 7인의 반전 매력 대방출! 채널 고정~! <WayVision2>,
90000000012720,가면라이더 제로원 (하),1,Y,01,00313,00313,N,N,3,N,040100,,1401,,,,,,1,,,,화,"TV,PHONE,PAD,PC",KOR,,N,,N,,"[해당 시리즈는 매주 화요일에 업데이트 됩니다.]
AI 로봇이 실용화된 세계를 무대로, 인공지능 기술을 둘러싼 싸움에 맞서는 가면라이더의 이야기
(1화",
90000000011385,2021 세계테마기행,1,Y,01,00003,00003,N,N,1,N,060000,,1103,,,,,,1,,,EBS,"월,화,수,목","TV,PHONE,PAD,PC",KOR,,N,,N,,"살아있는 체험기를 전달하는 여행 프로그램. 전 세계를 직접 다니며 찬란한 문명 유적지와 자연유산, 다양한 방식으로 삶을 영위해 가는 세계인들의 ",
90000000012736,2020 고교동창 골프최강전	,1,Y,01,00524,00524,Y,N,1,N,090700,,1807,,,,,,1,,,,,"TV,PHONE,PAD,PC",KOR,,N,,N,,2020 고교동창 골프최강전,
90000000012470,우리 집 이야기,1,Y,01,52482,52482,N,N,4,N,030500,030400,1203,,3,"카네코 후미노리,야마무로 다이스케,",,"나가세 토모야,토다 에리카,나가야마 켄토,에구치 노리코",1,1,1,기타,수,"TV,PHONE,PAD,PC",JPN,,N,,N,,"[본 시리즈는 매주 목요일에 업데이트 될 예정입니다.]
마음이 맞지 않는다고 생각하고 떠났던 가족이 다시 모여 살기 시작하면서 귀찮음과 동시에 치",
90000000012808,마우스,1,Y,01,00344,00344,N,N,4,N,030500,,1101,,,,,"이승기,이희준,박주현,경수진,안재욱,김정난,권화운,조재윤,정애리,안내상,",1,,,tvN,"수,목","TV,PHONE,PAD,PC",KOR,,N,,N,,무법 형사 고무치가 사이코패스 중 상위 1퍼센트로 불리는 가장 악랄한 프레데터와 대치 끝에 운명이 송두리째 뒤바뀌는 모습을 그려낸 본격 인간 헌,
